NO_OF_FRAMES	5000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-17, 16:37:20.571	428377.36681510
DATA_INCLUDED	3D
MARKER_NAMES	1	2
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	1 X	1 Y	1 Z	2 X	2 Y	2 Z	
3947	7.89200	738.710	6.756	405.066	53.050	-3.174	403.043
3948	7.89400	739.095	6.728	405.032	53.027	-3.167	403.062
3949	7.89600	739.429	6.758	405.071	53.011	-3.175	403.065
3950	7.89800	739.815	6.736	405.081	53.002	-3.175	403.055
3951	7.90000	740.157	6.767	405.067	52.986	-3.176	403.058
3952	7.90200	740.514	6.763	405.063	52.970	-3.175	403.063
3953	7.90400	740.899	6.758	405.074	52.954	-3.183	403.066
3954	7.90600	741.251	6.782	405.093	52.938	-3.183	403.070
3955	7.90800	741.627	6.774	405.070	52.922	-3.190	403.074
3956	7.91000	741.964	6.791	405.085	52.906	-3.203	403.079
3957	7.91200	742.355	6.763	405.070	52.890	-3.202	403.083
3958	7.91400	742.682	6.815	405.092	52.874	-3.210	403.087
3959	7.91600	743.062	6.787	405.044	52.858	-3.203	403.091
3960	7.91800	743.394	6.832	405.086	52.851	-3.209	403.105
3961	7.92000	743.776	6.776	405.079	52.835	-3.216	403.109
3962	7.92200	744.108	6.832	405.120	52.819	-3.216	403.113
3963	7.92400	744.479	6.802	405.080	52.804	-3.229	403.118
3964	7.92600	744.815	6.840	405.097	52.787	-3.229	403.121
3965	7.92800	745.187	6.812	405.100	52.780	-3.236	403.136
3966	7.93000	745.538	6.834	405.124	52.764	-3.230	403.140
3967	7.93200	745.889	6.844	405.102	52.741	-3.236	403.158
3968	7.93400	746.245	6.838	405.099	52.732	-3.237	403.147
3969	7.93600	746.596	6.852	405.122	52.708	-3.223	403.165
3970	7.93800	746.967	6.837	405.125	52.701	-3.230	403.180
3971	7.94000	747.293	6.886	405.109	52.685	-3.231	403.183
3972	7.94200	747.660	6.842	405.096	52.660	-3.224	403.177
3973	7.94400	747.991	6.888	405.139	52.644	-3.238	403.181
3974	7.94600	748.358	6.835	405.125	52.628	-3.239	403.184
3975	7.94800	748.688	6.905	405.125	52.612	-3.253	403.188
3976	7.95000	749.050	6.862	405.096	52.589	-3.239	403.206
3977	7.95200	749.391	6.893	405.131	52.564	-3.261	403.199
3978	7.95400	749.771	6.848	405.126	52.539	-3.269	403.192
3979	7.95600	750.112	6.866	405.119	52.523	-3.283	403.196
3980	7.95800	750.482	6.857	405.123	52.498	-3.285	403.188
3981	7.96000	750.842	6.864	405.139	52.466	-3.292	403.196
3982	7.96200	751.212	6.844	405.146	52.441	-3.300	403.189
3983	7.96400	751.571	6.839	405.120	52.408	-3.300	403.172
3984	7.96600	751.932	6.840	405.136	52.382	-3.302	403.164
3985	7.96800	752.301	6.837	405.141	52.341	-3.310	403.161
3986	7.97000	752.661	6.852	405.157	52.316	-3.311	403.154
3987	7.97200	753.015	6.841	405.113	52.283	-3.326	403.136
3988	7.97400	753.365	6.873	405.140	52.266	-3.320	403.139
3989	7.97600	753.730	6.839	405.127	52.232	-3.329	403.121
3990	7.97800	754.075	6.891	405.138	52.207	-3.322	403.115
3991	7.98000	754.431	6.832	405.135	52.182	-3.322	403.108
3992	7.98200	754.775	6.903	405.145	52.157	-3.330	403.101
3993	7.98400	755.145	6.851	405.151	52.132	-3.332	403.093
3994	7.98600	755.484	6.915	405.145	52.107	-3.332	403.086
3995	7.98800	755.844	6.870	405.117	52.091	-3.333	403.090
3996	7.99000	756.194	6.903	405.146	52.066	-3.333	403.083
3997	7.99200	756.563	6.874	405.153	52.050	-3.340	403.087
3998	7.99400	756.898	6.907	405.130	52.034	-3.348	403.091
3999	7.99600	757.247	6.905	405.113	52.009	-3.341	403.084
4000	7.99800	757.592	6.907	405.123	52.009	-3.362	403.084
4001	8.00000	757.951	6.915	405.141	51.994	-3.361	403.088
4002	8.00200	758.292	6.887	405.134	51.969	-3.368	403.082
4003	8.00400	758.635	6.954	405.102	51.962	-3.374	403.097
4004	8.00600	758.987	6.892	405.127	51.946	-3.382	403.100
4005	8.00800	759.349	6.937	405.165	51.930	-3.396	403.104
4006	8.01000	759.705	6.878	405.164	51.914	-3.396	403.108
4007	8.01200	760.047	6.974	405.133	51.898	-3.403	403.112
4008	8.01400	760.412	6.904	405.166	51.891	-3.403	403.126
4009	8.01600	760.784	6.950	405.196	51.875	-3.411	403.130
4010	8.01800	761.139	6.918	405.195	51.859	-3.410	403.134
4011	8.02000	761.495	6.987	405.173	51.852	-3.418	403.148
4012	8.02200	761.864	6.937	405.181	51.836	-3.418	403.152
4013	8.02400	762.226	6.973	405.218	51.827	-3.426	403.141
4014	8.02600	762.594	6.949	405.185	51.811	-3.419	403.145
4015	8.02800	762.937	6.991	405.196	51.787	-3.426	403.163
4016	8.03000	763.301	6.967	405.191	51.771	-3.427	403.167
4017	8.03200	763.658	6.990	405.210	51.755	-3.420	403.171
4018	8.03400	764.011	7.005	405.213	51.746	-3.420	403.160
4019	8.03600	764.356	6.990	405.182	51.723	-3.420	403.178
4020	8.03800	764.713	7.019	405.203	51.698	-3.421	403.172
4021	8.04000	765.058	6.994	405.213	51.682	-3.421	403.175
4022	8.04200	765.413	7.059	405.193	51.657	-3.414	403.169
4023	8.04400	765.754	7.001	405.186	51.632	-3.415	403.162
4024	8.04600	766.119	7.067	405.200	51.599	-3.423	403.169
4025	8.04800	766.465	7.001	405.211	51.574	-3.410	403.162
4026	8.05000	766.826	7.061	405.209	51.540	-3.418	403.144
4027	8.05200	767.166	7.027	405.202	51.506	-3.419	403.127
4028	8.05400	767.512	7.079	405.191	51.472	-3.419	403.109
4029	8.05600	767.871	7.036	405.211	51.431	-3.414	403.106
4030	8.05800	768.209	7.071	405.208	51.397	-3.422	403.088
4031	8.06000	768.552	7.075	405.178	51.363	-3.430	403.070
4032	8.06200	768.895	7.076	405.192	51.338	-3.431	403.063
4033	8.06400	769.257	7.083	405.188	51.297	-3.432	403.060
4034	8.06600	769.601	7.069	405.202	51.272	-3.432	403.053
4035	8.06800	769.961	7.111	405.156	51.247	-3.433	403.046
4036	8.07000	770.305	7.085	405.167	51.222	-3.427	403.039
4037	8.07200	770.679	7.124	405.174	51.199	-3.441	403.057
4038	8.07400	771.038	7.073	405.195	51.174	-3.434	403.051
4039	8.07600	771.397	7.149	405.150	51.158	-3.435	403.055
4040	8.07800	771.746	7.098	405.179	51.142	-3.435	403.058
4041	8.08000	772.129	7.169	405.177	51.119	-3.442	403.077
4042	8.08200	772.478	7.106	405.207	51.102	-3.427	403.081
4043	8.08400	772.837	7.195	405.163	51.079	-3.435	403.099
4044	8.08600	773.186	7.137	405.193	51.065	-3.434	403.129
4045	8.08800	773.564	7.204	405.218	51.040	-3.434	403.122
4046	8.09000	773.903	7.152	405.214	51.025	-3.435	403.150
4047	8.09200	774.258	7.211	405.196	51.016	-3.427	403.140
4048	8.09400	774.606	7.186	405.227	50.993	-3.427	403.159
4049	8.09600	774.962	7.209	405.252	50.986	-3.427	403.173
4050	8.09800	775.322	7.215	405.249	50.970	-3.426	403.178
4051	8.10000	775.660	7.221	405.247	50.953	-3.420	403.181
4052	8.10200	0.000	0.000	0.000	50.930	-3.419	403.200
4053	8.10400	0.000	0.000	0.000	50.921	-3.413	403.189
4054	8.10600	0.000	0.000	0.000	50.905	-3.414	403.193
4055	8.10800	0.000	0.000	0.000	50.889	-3.406	403.197
4056	8.11000	0.000	0.000	0.000	50.873	-3.414	403.200
4057	8.11200	0.000	0.000	0.000	50.857	-3.414	403.204
4058	8.11400	0.000	0.000	0.000	50.831	-3.409	403.197
4059	8.11600	0.000	0.000	0.000	50.815	-3.402	403.201
4060	8.11800	0.000	0.000	0.000	50.799	-3.409	403.204
4061	8.12000	0.000	0.000	0.000	50.783	-3.396	403.208
4062	8.12200	0.000	0.000	0.000	50.758	-3.396	403.201
4063	8.12400	0.000	0.000	0.000	50.732	-3.390	403.194
4064	8.12600	0.000	0.000	0.000	50.714	-3.377	403.172
4065	8.12800	0.000	0.000	0.000	50.682	-3.371	403.179
4066	8.13000	0.000	0.000	0.000	50.656	-3.366	403.172
4067	8.13200	0.000	0.000	0.000	50.622	-3.367	403.154
4068	8.13400	0.000	0.000	0.000	50.588	-3.354	403.136
4069	8.13600	0.000	0.000	0.000	50.554	-3.348	403.119
4070	8.13800	0.000	0.000	0.000	50.528	-3.335	403.112
4071	8.14000	0.000	0.000	0.000	50.487	-3.329	403.109
4072	8.14200	0.000	0.000	0.000	50.453	-3.315	403.092
4073	8.14400	0.000	0.000	0.000	50.428	-3.309	403.084
4074	8.14600	0.000	0.000	0.000	50.393	-3.296	403.067
4075	8.14800	0.000	0.000	0.000	50.361	-3.298	403.074
4076	8.15000	0.000	0.000	0.000	50.343	-3.305	403.053
4077	8.15200	0.000	0.000	0.000	50.311	-3.292	403.060
4078	8.15400	0.000	0.000	0.000	50.286	-3.285	403.053
4079	8.15600	0.000	0.000	0.000	50.253	-3.279	403.061
4080	8.15800	0.000	0.000	0.000	50.237	-3.273	403.064
4081	8.16000	0.000	0.000	0.000	50.220	-3.259	403.068
4082	8.16200	0.000	0.000	0.000	50.188	-3.260	403.075
4083	8.16400	0.000	0.000	0.000	50.172	-3.254	403.079
4084	8.16600	0.000	0.000	0.000	50.148	-3.248	403.096
4085	8.16800	0.000	0.000	0.000	50.132	-3.241	403.100
4086	8.17000	0.000	0.000	0.000	50.116	-3.241	403.104
4087	8.17200	0.000	0.000	0.000	50.099	-3.235	403.108
4088	8.17400	0.000	0.000	0.000	50.076	-3.243	403.126
4089	8.17600	0.000	0.000	0.000	50.052	-3.222	403.144
4090	8.17800	0.000	0.000	0.000	50.036	-3.222	403.148
4091	8.18000	0.000	0.000	0.000	50.020	-3.229	403.152
4092	8.18200	0.000	0.000	0.000	49.996	-3.216	403.170
4093	8.18400	0.000	0.000	0.000	49.964	-3.216	403.178
4094	8.18600	0.000	0.000	0.000	49.948	-3.217	403.181
4095	8.18800	0.000	0.000	0.000	49.925	-3.217	403.200
4096	8.19000	0.000	0.000	0.000	49.909	-3.210	403.204
4097	8.19200	0.000	0.000	0.000	49.876	-3.218	403.211
4098	8.19400	0.000	0.000	0.000	49.851	-3.212	403.204
4099	8.19600	0.000	0.000	0.000	49.835	-3.219	403.208
4100	8.19800	0.000	0.000	0.000	49.803	-3.219	403.215
4101	8.20000	0.000	0.000	0.000	49.787	-3.212	403.219
4102	8.20200	0.000	0.000	0.000	49.762	-3.220	403.212
4103	8.20400	0.000	0.000	0.000	49.721	-3.220	403.210
4104	8.20600	0.000	0.000	0.000	49.712	-3.220	403.199
4105	8.20800	0.000	0.000	0.000	49.671	-3.229	403.196
4106	8.21000	0.000	0.000	0.000	49.646	-3.222	403.189
4107	8.21200	0.000	0.000	0.000	49.621	-3.236	403.183
4108	8.21400	0.000	0.000	0.000	49.596	-3.230	403.175
4109	8.21600	0.000	0.000	0.000	49.571	-3.230	403.169
4110	8.21800	0.000	0.000	0.000	49.537	-3.238	403.152
4111	8.22000	0.000	0.000	0.000	49.512	-3.238	403.145
4112	8.22200	0.000	0.000	0.000	49.487	-3.239	403.138
4113	8.22400	0.000	0.000	0.000	49.462	-3.233	403.131
4114	8.22600	0.000	0.000	0.000	49.428	-3.234	403.113
4115	8.22800	0.000	0.000	0.000	49.403	-3.242	403.106
4116	8.23000	0.000	0.000	0.000	49.378	-3.242	403.099
4117	8.23200	0.000	0.000	0.000	49.353	-3.243	403.092
4118	8.23400	0.000	0.000	0.000	49.328	-3.243	403.086
4119	8.23600	0.000	0.000	0.000	49.310	-3.244	403.064
4120	8.23800	0.000	0.000	0.000	49.287	-3.244	403.083
4121	8.24000	0.000	0.000	0.000	49.262	-3.259	403.076
4122	8.24200	0.000	0.000	0.000	49.237	-3.252	403.069
4123	8.24400	0.000	0.000	0.000	49.222	-3.266	403.073
4124	8.24600	0.000	0.000	0.000	49.198	-3.266	403.091
4125	8.24800	0.000	0.000	0.000	49.182	-3.273	403.096
4126	8.25000	0.000	0.000	0.000	49.158	-3.280	403.089
4127	8.25200	0.000	0.000	0.000	49.142	-3.280	403.093
4128	8.25400	0.000	0.000	0.000	49.118	-3.287	403.112
4129	8.25600	0.000	0.000	0.000	49.095	-3.286	403.130
4130	8.25800	0.000	0.000	0.000	49.071	-3.301	403.124
4131	8.26000	0.000	0.000	0.000	49.055	-3.308	403.127
4132	8.26200	0.000	0.000	0.000	49.031	-3.301	403.146
4133	8.26400	0.000	0.000	0.000	49.006	-3.302	403.139
4134	8.26600	0.000	0.000	0.000	48.983	-3.302	403.157
4135	8.26800	0.000	0.000	0.000	48.967	-3.310	403.161
4136	8.27000	0.000	0.000	0.000	48.935	-3.310	403.168
4137	8.27200	0.000	0.000	0.000	48.909	-3.305	403.161
4138	8.27400	0.000	0.000	0.000	48.878	-3.312	403.169
4139	8.27600	0.000	0.000	0.000	48.853	-3.327	403.162
4140	8.27800	0.000	0.000	0.000	48.812	-3.328	403.159
4141	8.28000	0.000	0.000	0.000	48.778	-3.329	403.141
4142	8.28200	0.000	0.000	0.000	48.737	-3.337	403.138
4143	8.28400	0.000	0.000	0.000	48.705	-3.344	403.146
4144	8.28600	0.000	0.000	0.000	48.664	-3.351	403.144
4145	8.28800	0.000	0.000	0.000	48.639	-3.359	403.136
4146	8.29000	0.000	0.000	0.000	48.598	-3.366	403.134
4147	8.29200	0.000	0.000	0.000	48.565	-3.381	403.117
4148	8.29400	0.000	0.000	0.000	48.533	-3.388	403.125
4149	8.29600	0.000	0.000	0.000	48.508	-3.396	403.118
4150	8.29800	0.000	0.000	0.000	48.483	-3.403	403.111
4151	8.30000	0.000	0.000	0.000	48.451	-3.403	403.119
4152	8.30200	0.000	0.000	0.000	48.426	-3.411	403.112
4153	8.30400	0.000	0.000	0.000	48.401	-3.426	403.105
4154	8.30600	0.000	0.000	0.000	48.385	-3.420	403.108
4155	8.30800	0.000	0.000	0.000	48.360	-3.420	403.102
4156	8.31000	0.000	0.000	0.000	48.344	-3.420	403.105
4157	8.31200	0.000	0.000	0.000	48.328	-3.421	403.109
4158	8.31400	0.000	0.000	0.000	48.296	-3.429	403.117
4159	8.31600	0.000	0.000	0.000	48.279	-3.429	403.120
4160	8.31800	0.000	0.000	0.000	48.263	-3.429	403.124
4161	8.32000	0.000	0.000	0.000	48.254	-3.430	403.114
4162	8.32200	0.000	0.000	0.000	48.231	-3.431	403.131
4163	8.32400	0.000	0.000	0.000	48.215	-3.438	403.135
4164	8.32600	0.000	0.000	0.000	48.190	-3.445	403.129
4165	8.32800	0.000	0.000	0.000	48.174	-3.452	403.133
4166	8.33000	0.000	0.000	0.000	48.158	-3.460	403.136
4167	8.33200	0.000	0.000	0.000	48.142	-3.459	403.141
4168	8.33400	0.000	0.000	0.000	48.118	-3.474	403.134
4169	8.33600	0.000	0.000	0.000	48.102	-3.481	403.138
4170	8.33800	0.000	0.000	0.000	48.070	-3.489	403.145
4171	8.34000	0.000	0.000	0.000	48.045	-3.497	403.138
4172	8.34200	0.000	0.000	0.000	48.022	-3.498	403.156
4173	8.34400	0.000	0.000	0.000	47.988	-3.506	403.139
4174	8.34600	0.000	0.000	0.000	47.954	-3.500	403.121
4175	8.34800	0.000	0.000	0.000	47.904	-3.509	403.107
4176	8.35000	0.000	0.000	0.000	47.869	-3.497	403.089
4177	8.35200	0.000	0.000	0.000	47.819	-3.498	403.075
4178	8.35400	0.000	0.000	0.000	47.794	-3.506	403.068
4179	8.35600	0.000	0.000	0.000	47.751	-3.501	403.040
4180	8.35800	0.000	0.000	0.000	47.719	-3.495	403.047
4181	8.36000	0.000	0.000	0.000	47.677	-3.496	403.044
4182	8.36200	0.000	0.000	0.000	47.652	-3.496	403.037
4183	8.36400	0.000	0.000	0.000	47.620	-3.490	403.045
4184	8.36600	0.000	0.000	0.000	47.586	-3.498	403.027
4185	8.36800	0.000	0.000	0.000	47.554	-3.485	403.035
4186	8.37000	0.000	0.000	0.000	47.531	-3.484	403.054
4187	8.37200	0.000	0.000	0.000	47.498	-3.485	403.061
4188	8.37400	0.000	0.000	0.000	47.482	-3.484	403.066
4189	8.37600	0.000	0.000	0.000	47.459	-3.484	403.084
4190	8.37800	0.000	0.000	0.000	47.436	-3.483	403.103
4191	8.38000	0.000	0.000	0.000	47.404	-3.489	403.112
4192	8.38200	0.000	0.000	0.000	47.381	-3.482	403.130
4193	8.38400	0.000	0.000	0.000	47.358	-3.496	403.149
4194	8.38600	0.000	0.000	0.000	47.342	-3.489	403.153
4195	8.38800	0.000	0.000	0.000	47.318	-3.482	403.171
4196	8.39000	0.000	0.000	0.000	47.294	-3.497	403.165
4197	8.39200	0.000	0.000	0.000	47.277	-3.489	403.169
4198	8.39400	0.000	0.000	0.000	47.254	-3.483	403.187
4199	8.39600	0.000	0.000	0.000	47.238	-3.490	403.191
4200	8.39800	0.000	0.000	0.000	47.222	-3.484	403.194
4201	8.40000	0.000	0.000	0.000	47.206	-3.492	403.198
4202	8.40200	0.000	0.000	0.000	47.190	-3.492	403.202
4203	8.40400	0.000	0.000	0.000	47.165	-3.499	403.195
4204	8.40600	0.000	0.000	0.000	47.141	-3.493	403.213
4205	8.40800	0.000	0.000	0.000	47.124	-3.500	403.192
4206	8.41000	0.000	0.000	0.000	47.100	-3.500	403.211
4207	8.41200	0.000	0.000	0.000	47.075	-3.494	403.203
4208	8.41400	0.000	0.000	0.000	47.050	-3.495	403.197
4209	8.41600	0.000	0.000	0.000	47.025	-3.496	403.190
4210	8.41800	0.000	0.000	0.000	46.991	-3.484	403.172
4211	8.42000	0.000	0.000	0.000	46.957	-3.477	403.155
4212	8.42200	0.000	0.000	0.000	46.922	-3.479	403.136
4213	8.42400	0.000	0.000	0.000	46.881	-3.458	403.134
4214	8.42600	0.000	0.000	0.000	46.847	-3.459	403.116
4215	8.42800	0.000	0.000	0.000	46.813	-3.460	403.099
4216	8.43000	0.000	0.000	0.000	46.763	-3.455	403.085
4217	8.43200	0.000	0.000	0.000	46.729	-3.448	403.068
4218	8.43400	0.000	0.000	0.000	46.696	-3.442	403.075
4219	8.43600	0.000	0.000	0.000	46.662	-3.443	403.058
4220	8.43800	0.000	0.000	0.000	46.637	-3.444	403.051
4221	8.44000	0.000	0.000	0.000	46.605	-3.429	403.059
4222	8.44200	0.000	0.000	0.000	46.589	-3.437	403.063
4223	8.44400	0.000	0.000	0.000	46.557	-3.444	403.071
4224	8.44600	0.000	0.000	0.000	46.540	-3.431	403.074
4225	8.44800	0.000	0.000	0.000	46.517	-3.437	403.093
4226	8.45000	0.000	0.000	0.000	46.485	-3.431	403.101
4227	8.45200	0.000	0.000	0.000	46.469	-3.431	403.105
4228	8.45400	0.000	0.000	0.000	46.446	-3.431	403.123
4229	8.45600	0.000	0.000	0.000	46.431	-3.431	403.152
4230	8.45800	0.000	0.000	0.000	46.406	-3.439	403.145
4231	8.46000	0.000	0.000	0.000	46.390	-3.432	403.149
4232	8.46200	0.000	0.000	0.000	46.360	-3.433	403.182
4233	8.46400	0.000	0.000	0.000	46.343	-3.419	403.186
4234	8.46600	0.000	0.000	0.000	46.320	-3.420	403.204
4235	8.46800	0.000	0.000	0.000	46.296	-3.406	403.222
4236	8.47000	0.000	0.000	0.000	46.271	-3.408	403.215
4237	8.47200	0.000	0.000	0.000	46.247	-3.394	403.233
4238	8.47400	0.000	0.000	0.000	46.206	-3.395	403.230
4239	8.47600	0.000	0.000	0.000	46.183	-3.389	403.248
4240	8.47800	0.000	0.000	0.000	46.149	-3.390	403.230
4241	8.48000	0.000	0.000	0.000	46.107	-3.377	403.227
4242	8.48200	0.000	0.000	0.000	46.082	-3.371	403.220
4243	8.48400	0.000	0.000	0.000	46.040	-3.358	403.217
4244	8.48600	0.000	0.000	0.000	45.998	-3.359	403.189
4245	8.48800	0.000	0.000	0.000	45.956	-3.338	403.187
4246	8.49000	0.000	0.000	0.000	45.922	-3.339	403.170
4247	8.49200	0.000	0.000	0.000	45.888	-3.346	403.153
4248	8.49400	0.000	0.000	0.000	45.854	-3.340	403.135
4249	8.49600	0.000	0.000	0.000	45.829	-3.335	403.128
4250	8.49800	0.000	0.000	0.000	45.788	-3.328	403.125
4251	8.50000	0.000	0.000	0.000	45.770	-3.330	403.103
4252	8.50200	0.000	0.000	0.000	45.737	-3.323	403.111
4253	8.50400	0.000	0.000	0.000	45.703	-3.317	403.093
4254	8.50600	0.000	0.000	0.000	45.687	-3.311	403.097
4255	8.50800	0.000	0.000	0.000	45.662	-3.305	403.090
4256	8.51000	0.000	0.000	0.000	45.636	-3.299	403.083
4257	8.51200	0.000	0.000	0.000	45.613	-3.294	403.101
4258	8.51400	0.000	0.000	0.000	45.587	-3.288	403.093
4259	8.51600	0.000	0.000	0.000	45.564	-3.288	403.112
4260	8.51800	0.000	0.000	0.000	45.548	-3.282	403.115
4261	8.52000	0.000	0.000	0.000	45.516	-3.283	403.123
4262	8.52200	0.000	0.000	0.000	45.499	-3.277	403.126
4263	8.52400	0.000	0.000	0.000	45.483	-3.283	403.131
4264	8.52600	0.000	0.000	0.000	45.460	-3.276	403.149
4265	8.52800	0.000	0.000	0.000	45.435	-3.277	403.143
4266	8.53000	0.000	0.000	0.000	45.412	-3.285	403.161
4267	8.53200	0.000	0.000	0.000	45.387	-3.291	403.154
4268	8.53400	0.000	0.000	0.000	45.364	-3.284	403.173
4269	8.53600	0.000	0.000	0.000	45.339	-3.292	403.166
4270	8.53800	0.000	0.000	0.000	45.306	-3.286	403.174
4271	8.54000	0.000	0.000	0.000	45.281	-3.286	403.167
4272	8.54200	0.000	0.000	0.000	45.249	-3.294	403.175
4273	8.54400	0.000	0.000	0.000	45.199	-3.275	403.161
4274	8.54600	0.000	0.000	0.000	45.165	-3.276	403.143
4275	8.54800	0.000	0.000	0.000	45.123	-3.270	403.140
4276	8.55000	0.000	0.000	0.000	45.073	-3.265	403.126
4277	8.55200	0.000	0.000	0.000	45.032	-3.266	403.123
4278	8.55400	0.000	0.000	0.000	44.998	-3.259	403.106
4279	8.55600	0.000	0.000	0.000	44.957	-3.261	403.103
4280	8.55800	0.000	0.000	0.000	44.915	-3.262	403.100
4281	8.56000	0.000	0.000	0.000	44.883	-3.255	403.108
4282	8.56200	0.000	0.000	0.000	44.859	-3.270	403.101
4283	8.56400	0.000	0.000	0.000	44.817	-3.270	403.098
4284	8.56600	0.000	0.000	0.000	44.794	-3.277	403.117
4285	8.56800	0.000	0.000	0.000	44.770	-3.292	403.110
4286	8.57000	0.000	0.000	0.000	44.738	-3.291	403.119
4287	8.57200	0.000	0.000	0.000	44.722	-3.291	403.123
4288	8.57400	0.000	0.000	0.000	44.699	-3.304	403.142
4289	8.57600	0.000	0.000	0.000	44.674	-3.305	403.135
4290	8.57800	0.000	0.000	0.000	44.658	-3.319	403.139
4291	8.58000	0.000	0.000	0.000	44.642	-3.318	403.144
4292	8.58200	0.000	0.000	0.000	44.620	-3.331	403.163
4293	8.58400	0.000	0.000	0.000	44.602	-3.332	403.142
4294	8.58600	0.000	0.000	0.000	44.579	-3.340	403.160
4295	8.58800	0.000	0.000	0.000	44.563	-3.354	403.164
4296	8.59000	0.000	0.000	0.000	44.547	-3.353	403.168
4297	8.59200	0.000	0.000	0.000	44.531	-3.353	403.172
4298	8.59400	0.000	0.000	0.000	44.499	-3.354	403.180
4299	8.59600	0.000	0.000	0.000	44.490	-3.354	403.169
4300	8.59800	0.000	0.000	0.000	44.458	-3.369	403.177
4301	8.60000	0.000	0.000	0.000	44.442	-3.369	403.181
4302	8.60200	0.000	0.000	0.000	44.410	-3.369	403.189
4303	8.60400	0.000	0.000	0.000	44.385	-3.370	403.182
4304	8.60600	0.000	0.000	0.000	44.351	-3.378	403.164
4305	8.60800	0.000	0.000	0.000	44.319	-3.386	403.172
4306	8.61000	0.000	0.000	0.000	44.285	-3.380	403.155
4307	8.61200	0.000	0.000	0.000	44.235	-3.381	403.141
4308	8.61400	0.000	0.000	0.000	44.201	-3.395	403.124
4309	8.61600	0.000	0.000	0.000	44.160	-3.396	403.121
4310	8.61800	0.000	0.000	0.000	44.117	-3.397	403.094
4311	8.62000	0.000	0.000	0.000	44.076	-3.392	403.090
4312	8.62200	0.000	0.000	0.000	44.035	-3.400	403.087
4313	8.62400	0.000	0.000	0.000	44.001	-3.407	403.070
4314	8.62600	0.000	0.000	0.000	43.960	-3.402	403.067
4315	8.62800	0.000	0.000	0.000	43.935	-3.410	403.060
4316	8.63000	0.000	0.000	0.000	43.903	-3.424	403.068
4317	8.63200	0.000	0.000	0.000	43.871	-3.411	403.076
4318	8.63400	0.000	0.000	0.000	43.846	-3.418	403.069
4319	8.63600	0.000	0.000	0.000	43.823	-3.425	403.088
4320	8.63800	0.000	0.000	0.000	43.791	-3.426	403.095
4321	8.64000	0.000	0.000	0.000	43.767	-3.426	403.114
4322	8.64200	0.000	0.000	0.000	43.744	-3.434	403.132
4323	8.64400	0.000	0.000	0.000	43.721	-3.441	403.151
4324	8.64600	0.000	0.000	0.000	43.696	-3.456	403.143
4325	8.64800	0.000	0.000	0.000	43.673	-3.463	403.162
4326	8.65000	0.000	0.000	0.000	43.650	-3.470	403.181
4327	8.65200	0.000	0.000	0.000	43.634	-3.478	403.185
4328	8.65400	0.000	0.000	0.000	43.603	-3.485	403.193
4329	8.65600	0.000	0.000	0.000	43.587	-3.499	403.197
4330	8.65800	0.000	0.000	0.000	43.564	-3.506	403.215
4331	8.66000	0.000	0.000	0.000	43.539	-3.507	403.208
4332	8.66200	0.000	0.000	0.000	43.514	-3.515	403.201
4333	8.66400	0.000	0.000	0.000	43.481	-3.508	403.209
4334	8.66600	0.000	0.000	0.000	43.457	-3.516	403.202
4335	8.66800	0.000	0.000	0.000	43.432	-3.517	403.196
4336	8.67000	0.000	0.000	0.000	43.398	-3.517	403.178
4337	8.67200	0.000	0.000	0.000	43.363	-3.512	403.161
4338	8.67400	0.000	0.000	0.000	43.322	-3.514	403.157
4339	8.67600	0.000	0.000	0.000	43.289	-3.521	403.140
4340	8.67800	0.000	0.000	0.000	43.246	-3.522	403.113
4341	8.68000	0.000	0.000	0.000	43.212	-3.523	403.095
4342	8.68200	0.000	0.000	0.000	43.170	-3.517	403.092
4343	8.68400	0.000	0.000	0.000	43.145	-3.518	403.085
4344	8.68600	0.000	0.000	0.000	43.111	-3.519	403.068
4345	8.68800	0.000	0.000	0.000	43.070	-3.512	403.066
4346	8.69000	0.000	0.000	0.000	43.045	-3.520	403.059
4347	8.69200	0.000	0.000	0.000	43.021	-3.527	403.052
4348	8.69400	0.000	0.000	0.000	42.988	-3.528	403.060
4349	8.69600	0.000	0.000	0.000	42.965	-3.528	403.079
4350	8.69800	0.000	0.000	0.000	42.940	-3.528	403.072
4351	8.70000	0.000	0.000	0.000	42.924	-3.529	403.076
4352	8.70200	0.000	0.000	0.000	42.901	-3.529	403.094
4353	8.70400	0.000	0.000	0.000	42.869	-3.530	403.102
4354	8.70600	0.000	0.000	0.000	42.852	-3.530	403.106
4355	8.70800	0.000	0.000	0.000	42.820	-3.531	403.114
4356	8.71000	0.000	0.000	0.000	42.797	-3.531	403.132
4357	8.71200	0.000	0.000	0.000	42.781	-3.546	403.136
4358	8.71400	0.000	0.000	0.000	42.749	-3.553	403.144
4359	8.71600	0.000	0.000	0.000	42.726	-3.554	403.162
4360	8.71800	0.000	0.000	0.000	42.694	-3.547	403.170
4361	8.72000	0.000	0.000	0.000	42.662	-3.562	403.178
4362	8.72200	0.000	0.000	0.000	42.637	-3.555	403.171
4363	8.72400	0.000	0.000	0.000	42.598	-3.562	403.194
